2025-11-26 09:04:00,610 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165822936-7-0-0.tsfile. 
2025-11-26 09:04:00,610 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165823278-8-0-0.tsfile. 
2025-11-26 09:04:00,611 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165823651-9-0-0.tsfile. 
2025-11-26 09:04:00,611 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165823991-10-0-0.tsfile. 
2025-11-26 09:04:00,611 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165824335-11-0-0.tsfile. 
2025-11-26 09:04:00,611 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165824675-12-0-0.tsfile. 
2025-11-26 09:04:00,612 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165825019-13-0-0.tsfile. 
2025-11-26 09:04:00,612 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165825377-14-0-0.tsfile. 
2025-11-26 09:04:00,612 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165825720-15-0-0.tsfile. 
2025-11-26 09:04:00,612 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165826087-16-0-0.tsfile. 
2025-11-26 09:04:00,613 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165826423-17-0-0.tsfile. 
2025-11-26 09:04:00,613 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165826741-18-0-0.tsfile. 
2025-11-26 09:04:00,613 [pool-18-IoTDB-Compaction-6] INFO  o.a.i.d.e.c.c.CrossSpaceCompactionTask:337 - [CrossSpaceCompaction] Delete TsFile :/Users/vikramkarthikeyan/TSEncoding/iotdb/sbin/./../data/datanode/data/unsequence/root.test/13/0/1764165827075-19-0-0.tsfile. 
