Input Direction,Data Type,Encoding Algorithm,Compress Algorithm,Encoding Time,Decoding Time,Compress Time,Uncompress Time,Compressed Size,Compression Ratio
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,RLE,SNAPPY,1343662,676445,726090,268606,192134.0,0.24016509834901661
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,SPRINTZ,UNCOMPRESSED,2093120,732879,17,19,147859.0,0.18482190178098196
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,SPRINTZ,LZ4,2139316,735945,124705,257725,85664.0,0.10707892921070793
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,SPRINTZ,GZIP,2085318,742759,2620927,649089,71734.0,0.08966660333396666
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,SPRINTZ,SNAPPY,2092896,750080,126755,51125,89522.0,0.11190138098619004
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,GORILLA,UNCOMPRESSED,726982,689108,19,12,145949.0,0.18243442565574344
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,GORILLA,LZ4,763188,692049,115409,414777,137594.0,0.17199078009219904
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,GORILLA,GZIP,721889,692073,8671750,964104,92039.0,0.11504759952400465
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,GORILLA,SNAPPY,736081,690180,113036,56620,136392.0,0.17048829511704885
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,RLBE,UNCOMPRESSED,144729499,3458077,27,35,470262.0,0.5878216217837818
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,RLBE,LZ4,145746306,3467997,619613,538414,175673.0,0.21958905410945903
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,RLBE,GZIP,145968355,3464278,8469459,1653839,112874.0,0.14109108908910903
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,RLBE,SNAPPY,147087245,3463257,812896,250678,177753.0,0.22218902810971905
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,RAKE,UNCOMPRESSED,47506550,228,579,112,792275.0,0.9903338466615336
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,RAKE,LZ4,47248329,294,679034,883573,274320.0,0.34289657103428955
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,RAKE,GZIP,46812057,341,15690549,1927781,94188.0,0.11773382266177344
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,RAKE,SNAPPY,47932775,240,831315,272110,193102.0,0.2413750862491373
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,BUFF,UNCOMPRESSED,2507670,765720,17,19,125022.0,0.1562759372406275
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,BUFF,LZ4,2545029,765191,14542,339505,125501.0,0.1568746812531874
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,BUFF,GZIP,2504486,799750,2771710,901799,94679.0,0.11834756652433491
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,BUFF,SNAPPY,2475934,763060,10274,4963,125026.0,0.15628093719062802
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,CHIMP,UNCOMPRESSED,698284,610380,15,14,121786.0,0.15223097769022323
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,CHIMP,LZ4,707954,610555,62364,392556,120879.0,0.15109723902760952
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,CHIMP,GZIP,696864,620189,3488900,809204,112098.0,0.1401210987890122
./Datasets/Real-World/Numerical/INT64/data/3.csv,INT64,CHIMP,SNAPPY,695794,612102,22826,5920,121591.0,0.15198723012769855
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,PLAIN,UNCOMPRESSED,1150825,218038,24,21,800008.0,1.0
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,PLAIN,LZ4,1199320,218352,528336,843384,190954.0,0.238690113098869
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,PLAIN,GZIP,1117350,213857,11784360,1797070,89198.0,0.11149638503614952
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,PLAIN,SNAPPY,1119280,213743,611779,235209,161357.0,0.20169423305766915
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,TS_2DIFF,UNCOMPRESSED,547609,382717,17,15,77312.0,0.096639033609664
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,TS_2DIFF,LZ4,554432,402368,57591,197402,60569.0,0.07571049289507101
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,TS_2DIFF,GZIP,553491,383855,1527220,434428,51814.0,0.06476685233147664
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,TS_2DIFF,SNAPPY,549583,383435,65019,20964,59755.0,0.0746930030699694
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RLE,UNCOMPRESSED,1424069,623290,25,30,324773.0,0.40596219037809655
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RLE,LZ4,1459200,624378,387042,704036,184516.0,0.23064269357306405
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RLE,GZIP,1415959,630571,14962524,1533115,122208.0,0.15275847241527596
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RLE,SNAPPY,1514326,619494,445245,158152,209156.0,0.26144238557614413
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,SPRINTZ,UNCOMPRESSED,1911043,630306,21,29,130692.0,0.16336336636633653
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,SPRINTZ,LZ4,1947413,628490,105455,215495,67375.0,0.0842179078209218
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,SPRINTZ,GZIP,1893026,652304,2800159,554224,52766.0,0.06595684043159573
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,SPRINTZ,SNAPPY,1906426,625435,115701,51820,69877.0,0.08734537654623457
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,GORILLA,UNCOMPRESSED,683871,626875,25,18,94438.0,0.11804631953680465
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,GORILLA,LZ4,686632,638393,78240,258315,84534.0,0.10566644333556673
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,GORILLA,GZIP,704024,648549,5995938,628119,56947.0,0.07118303816961824
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,GORILLA,SNAPPY,684572,626792,79447,40661,85977.0,0.10747017529824712
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RLBE,UNCOMPRESSED,54689248,2012760,22,35,244568.0,0.3057069429305703
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RLBE,LZ4,54716117,2011295,301681,288657,97107.0,0.12138253617463833
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RLBE,GZIP,55056485,2046312,4724865,877623,64326.0,0.08040669593304062
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RLBE,SNAPPY,54752713,2025165,367807,111351,89572.0,0.1119638803611964
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RAKE,UNCOMPRESSED,47081635,243,670,156,797095.0,0.9963587864121363
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RAKE,LZ4,47519250,224,535920,665568,194479.0,0.24309631903680948
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RAKE,GZIP,47560158,282,13864586,1880559,91630.0,0.11453635463645372
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,RAKE,SNAPPY,47127282,224,711518,250419,158892.0,0.19861301386986147
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,BUFF,UNCOMPRESSED,2752806,821488,13,14,137522.0,0.17190078099219006
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,BUFF,LZ4,2773856,821815,133726,303859,102205.0,0.12775497245027542
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,BUFF,GZIP,2804625,859413,2760072,768459,81869.0,0.10233522664773352
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,BUFF,SNAPPY,2776911,841560,178660,55201,101587.0,0.12698248017519823
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,CHIMP,UNCOMPRESSED,972010,817449,22,17,205540.0,0.25692243077569205
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,CHIMP,LZ4,1022222,826786,252840,437513,145764.0,0.1822031779682203
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,CHIMP,GZIP,980641,822287,10487309,1120822,109272.0,0.13658863411365899
./Datasets/Real-World/Numerical/INT64/data/2.csv,INT64,CHIMP,SNAPPY,968696,819577,310084,134398,143369.0,0.17920945790542103
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,PLAIN,UNCOMPRESSED,1157634,218300,26,29,800008.0,1.0
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,PLAIN,LZ4,1104613,213543,91640,138494,19168.0,0.02395976040239599
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,PLAIN,GZIP,1134918,211799,1916023,1000442,7482.0,0.00935240647593523
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,PLAIN,SNAPPY,1119742,214400,99611,94869,46431.0,0.058038169618303784
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,TS_2DIFF,UNCOMPRESSED,453944,338831,10,13,30599.0,0.03824836751632481
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,TS_2DIFF,LZ4,458368,338421,19980,27786,9872.0,0.012339876601233993
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,TS_2DIFF,GZIP,456497,338895,434825,76950,5783.0,0.007228677713222871
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,TS_2DIFF,SNAPPY,460034,339290,20875,9523,9180.0,0.011474885251147484
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RLE,UNCOMPRESSED,798392,307364,5,17,40139.0,0.050173248267517276
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RLE,LZ4,844125,306250,37025,49536,17080.0,0.021349786502134958
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RLE,GZIP,805069,308553,962483,116555,8870.0,0.01108738912610874
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RLE,SNAPPY,836440,307513,39536,16725,15101.0,0.018876061239387593
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,SPRINTZ,UNCOMPRESSED,1666453,475719,11,16,112492.0,0.14061359386406122
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,SPRINTZ,LZ4,1726119,479170,28539,40103,11911.0,0.014888601113988851
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,SPRINTZ,GZIP,1724939,488246,600501,178938,6916.0,0.008644913550864495
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,SPRINTZ,SNAPPY,1698187,479261,30049,17601,13881.0,0.01735107648923509
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,GORILLA,UNCOMPRESSED,322125,292946,21,11,16070.0,0.020087299127008712
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,GORILLA,LZ4,320622,292666,9854,16850,6694.0,0.008367416325836747
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,GORILLA,GZIP,318038,293437,171147,50231,4894.0,0.0061174388256117415
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,GORILLA,SNAPPY,322026,293219,10222,4777,6587.0,0.008233667663323358
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RLBE,UNCOMPRESSED,7221244,649119,15,19,32339.0,0.040423345766542364
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RLBE,LZ4,6981263,649325,22872,28838,9797.0,0.012246127538724606
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RLBE,GZIP,7057179,664734,514393,93805,6689.0,0.008361166388336116
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RLBE,SNAPPY,7003377,666726,27694,12393,9598.0,0.011997380026199756
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RAKE,UNCOMPRESSED,45832431,253,510,110,800008.0,1.0
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RAKE,LZ4,46146098,196,79815,142496,19234.0,0.024042259577404218
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RAKE,GZIP,44801664,247,2045413,1017176,7525.0,0.009406155938440625
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,RAKE,SNAPPY,44165849,225,110847,98431,46464.0,0.05807941920580794
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,BUFF,UNCOMPRESSED,1346320,606580,12,18,75021.0,0.09377531224687755
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,BUFF,LZ4,1342317,597549,18775,29203,9117.0,0.01139613603863961
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,BUFF,GZIP,1379683,614143,573650,139708,5691.0,0.0071136788632113635
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,BUFF,SNAPPY,1354362,608710,23074,13080,10432.0,0.013039869601303987
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,CHIMP,UNCOMPRESSED,677286,598964,10,17,117080.0,0.146348536514635
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,CHIMP,LZ4,676490,595390,31744,53682,18685.0,0.023356016439835627
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,CHIMP,GZIP,675877,596412,923901,222647,13764.0,0.01720482795172049
./Datasets/Real-World/Numerical/INT64/data/9.csv,INT64,CHIMP,SNAPPY,675989,600094,36340,17299,22637.0,0.028295967040329568
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,PLAIN,UNCOMPRESSED,1156507,215175,23,20,800008.0,1.0
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,PLAIN,LZ4,1175878,216249,258720,364404,95776.0,0.11971880281197195
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,PLAIN,GZIP,1119781,213610,3232640,1132635,31782.0,0.03972710272897272
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,PLAIN,SNAPPY,1136732,228839,269857,121767,91112.0,0.11388886111138888
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,TS_2DIFF,UNCOMPRESSED,513421,355045,18,15,51664.0,0.06457935420645798
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,TS_2DIFF,LZ4,555697,361409,27772,81196,17088.0,0.02135978640213598
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,TS_2DIFF,GZIP,508927,354326,435042,135816,12837.0,0.01604608953910459
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,TS_2DIFF,SNAPPY,511764,356655,28286,10852,16074.0,0.020092299077009247
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RLE,UNCOMPRESSED,1061104,462433,18,15,170885.0,0.21360411395886028
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RLE,LZ4,1023206,462452,18975,26190,6783.0,0.008478665213347876
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RLE,GZIP,1066568,460673,782384,239217,5636.0,0.007044929550704496
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RLE,SNAPPY,1024379,459445,62943,28517,24927.0,0.031158438415615834
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,SPRINTZ,UNCOMPRESSED,1845419,527007,22,21,120971.0,0.15121223787762106
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,SPRINTZ,LZ4,1809350,519130,10266,14933,3494.0,0.00436745632543675
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,SPRINTZ,GZIP,1837050,516876,325589,163965,3679.0,0.004598704012959866
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,SPRINTZ,SNAPPY,1832614,523254,18045,10785,10886.0,0.013607363926360748
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,GORILLA,UNCOMPRESSED,448568,425795,20,17,46104.0,0.057629423705762885
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,GORILLA,LZ4,448328,425625,16342,35503,13303.0,0.016628583714162867
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,GORILLA,GZIP,443067,428351,300495,120412,10268.0,0.012834871651283495
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,GORILLA,SNAPPY,445415,419397,14910,6619,15016.0,0.018769812301876996
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RLBE,UNCOMPRESSED,50533531,1502796,59,84,163540.0,0.20442295577044223
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RLBE,LZ4,50036231,1504690,126905,133077,44304.0,0.05537944620553798
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RLBE,GZIP,49733073,1519957,2666747,524659,32778.0,0.04097209027909715
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RLBE,SNAPPY,49732431,1499324,182394,66637,48779.0,0.06097314026859734
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RAKE,UNCOMPRESSED,46780273,261,550,160,802423.0,1.003018719812801
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RAKE,LZ4,47282057,288,245374,334585,96111.0,0.1201375486245136
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RAKE,GZIP,46751667,294,3925744,1252542,33050.0,0.04131208687913123
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,RAKE,SNAPPY,44613725,242,276923,123523,91370.0,0.11421135788642107
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,BUFF,UNCOMPRESSED,1323163,609883,16,17,75021.0,0.09377531224687755
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,BUFF,LZ4,1300661,598011,5385,11183,3138.0,0.003922460775392242
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,BUFF,GZIP,1285975,597993,227991,112018,3132.0,0.0039149608503915
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,BUFF,SNAPPY,1283778,602162,9574,5058,8635.0,0.010793642063579361
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,CHIMP,UNCOMPRESSED,710790,681080,15,14,122860.0,0.15357346426535742
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,CHIMP,LZ4,707744,653230,14315,31293,10602.0,0.013252367476325229
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,CHIMP,GZIP,707661,653012,442103,199922,10063.0,0.012578624213757873
./Datasets/Real-World/Numerical/INT64/data/8.csv,INT64,CHIMP,SNAPPY,709565,655742,26807,11701,24860.0,0.031074689253107506
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,PLAIN,UNCOMPRESSED,4676435,2225352,208,144,400004.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,PLAIN,LZ4,4470704,2401421,59505,1475138,401493.0,1.0037224627753718
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,PLAIN,GZIP,2683969,1350011,15192057,2798824,311643.0,0.7790997090029095
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,PLAIN,SNAPPY,372937,187002,30137,14813,400028.0,1.0000599994000066
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,5693919,2630484,230,155,28097.0,0.07024179758202419
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,TS_2DIFF,LZ4,1124005,526117,18810,24162,8232.0,0.020579794202057994
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,TS_2DIFF,GZIP,525820,324185,422786,60315,3967.0,0.00991740082599174
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,TS_2DIFF,SNAPPY,533664,337791,19408,8876,7064.0,0.017659823401765976
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RLE,UNCOMPRESSED,5513510,2786434,245,209,125413.0,0.313529364706353
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RLE,LZ4,5407496,2598825,109928,392788,107814.0,0.2695323046769534
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RLE,GZIP,3473365,1699444,3301675,762490,74190.0,0.18547314526854738
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RLE,SNAPPY,1484755,576620,89230,39552,114024.0,0.28505714942850563
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,SPRINTZ,UNCOMPRESSED,6838995,3134630,313,253,267866.0,0.6696583034169662
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,SPRINTZ,LZ4,6519512,2943467,125366,756998,262763.0,0.6569009309906907
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,SPRINTZ,GZIP,2404540,933219,6157430,1832427,236421.0,0.5910465895341052
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,SPRINTZ,SNAPPY,2372149,886979,21462,9776,267878.0,0.6696883031169696
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,GORILLA,UNCOMPRESSED,854718,861889,20,20,324814.0,0.812026879731202
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,GORILLA,LZ4,1002699,802710,55805,997066,326054.0,0.815126848731512
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,GORILLA,GZIP,826673,770576,8254868,2176065,302776.0,0.7569324306756928
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,GORILLA,SNAPPY,809235,763375,23723,11559,324832.0,0.8120718792812063
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RLBE,UNCOMPRESSED,40777600,2507304,46,46,431166.0,1.0779042209577907
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RLBE,LZ4,40656567,2335561,419267,1016774,353127.0,0.8828086719132812
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RLBE,GZIP,40708522,2336017,11226567,2648542,285017.0,0.7125353746462538
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RLBE,SNAPPY,40547524,2327210,543870,178566,365516.0,0.9137808621913786
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RAKE,UNCOMPRESSED,24959810,180,365,99,523995.0,1.3099744002559965
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RAKE,LZ4,24973804,291,185199,1535355,522691.0,1.306714432855671
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RAKE,GZIP,25000465,535,37334758,3682116,369648.0,0.924110758892411
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,RAKE,SNAPPY,24936289,215,311985,99990,517570.0,1.2939120608793921
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,BUFF,UNCOMPRESSED,20237828,2078827,17,27,462521.0,1.1562909370906296
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,BUFF,LZ4,20061094,2234660,37646,1312847,464336.0,1.160828391716082
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,BUFF,GZIP,19982918,1951859,30164745,3170003,366467.0,0.9161583384166151
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,BUFF,SNAPPY,19946889,1948764,35562,16797,462548.0,1.1563584364156365
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,CHIMP,UNCOMPRESSED,1359813,1168754,18,14,280969.0,0.7024154758452419
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,CHIMP,LZ4,1514479,1081095,23576,803066,282072.0,0.7051729482705165
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,CHIMP,GZIP,1341455,1091560,4487215,1569704,280467.0,0.7011604883951155
./Datasets/Real-World/Numerical/FLOAT/data/6.csv,FLOAT,CHIMP,SNAPPY,1367722,1072447,20988,10044,280986.0,0.7024579754202452
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,PLAIN,UNCOMPRESSED,591490,226469,21,18,400004.0,1.0
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,PLAIN,LZ4,413920,226697,124753,644028,156185.0,0.3904585954140459
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,PLAIN,GZIP,396412,226990,5548149,1415061,110125.0,0.27530974690253096
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,PLAIN,SNAPPY,395969,225950,87139,45409,172642.0,0.43160068399316026
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,TS_2DIFF,UNCOMPRESSED,483171,411487,13,17,27361.0,0.06840181598184014
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,TS_2DIFF,LZ4,483596,413777,17219,34059,12996.0,0.032489675103249
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,TS_2DIFF,GZIP,485474,411123,390599,94536,9351.0,0.023377266227337715
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,TS_2DIFF,SNAPPY,486154,413236,19972,7877,12859.0,0.032147178528214734
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RLE,UNCOMPRESSED,954971,535939,9,11,64156.0,0.16038839611603883
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RLE,LZ4,998945,566971,53910,227447,57608.0,0.1440185598144019
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RLE,GZIP,961471,538363,1742139,435265,44419.0,0.11104638953610467
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RLE,SNAPPY,959560,539340,47422,17827,57640.0,0.1440985590144097
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,SPRINTZ,UNCOMPRESSED,2081952,760989,17,20,155470.0,0.38867111328886716
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,SPRINTZ,LZ4,2119095,763218,53657,405293,115055.0,0.28763462365376374
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,SPRINTZ,GZIP,2079373,768210,3204745,861334,105608.0,0.2640173598264019
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,SPRINTZ,SNAPPY,2099595,755910,49719,20818,118492.0,0.2962270377296225
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,GORILLA,UNCOMPRESSED,522715,483724,21,16,116446.0,0.29111208887911083
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,GORILLA,LZ4,550831,489455,26537,422727,110912.0,0.2772772272277279
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,GORILLA,GZIP,528125,508718,1995778,663881,108206.0,0.27051229487705103
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,GORILLA,SNAPPY,523175,500180,16169,5681,112322.0,0.2808021919780805
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RLBE,UNCOMPRESSED,29793724,1741565,39,37,191801.0,0.47949770502295025
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RLBE,LZ4,30034823,1690919,61839,468035,185204.0,0.4630053699463008
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RLBE,GZIP,29841125,1660041,7054018,1357751,159281.0,0.3981985180148196
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RLBE,SNAPPY,29577890,1653080,34995,9034,188256.0,0.47063529364706364
./Datasets/Real-World/Numerical/FLOAT/data/7.csv,FLOAT,RAKE,UNCOMPRESSED,20547774,242,420,132,549347.0,1.373353766462336
